ph,temperature,humidity,altitude,rainfall,N,P,K,label
6.27,21.93,41.16,1361.0,763.36,86.0,59.0,86.0,Beetroot
6.27,24.17,49.25,1071.0,667.91,99.0,54.0,99.0,Beetroot
6.1,22.87,52.49,1189.0,453.86,113.0,36.0,92.0,Beetroot
6.38,25.01,64.61,1316.0,529.31,84.0,53.0,99.0,Beetroot
6.81,24.98,44.56,897.0,718.91,87.0,60.0,102.0,Beetroot
6.9,23.35,66.24,1259.0,723.99,85.0,43.0,106.0,Beetroot
7.07,20.28,44.25,208.0,519.17,108.0,34.0,81.0,Beetroot
7.01,19.77,49.8,1013.0,467.21,113.0,54.0,94.0,Beetroot
6.45,24.57,57.89,591.0,592.02,84.0,24.0,111.0,Beetroot
6.91,23.91,54.43,1409.0,493.63,85.0,23.0,113.0,Beetroot
6.58,21.5,44.01,1409.0,447.24,112.0,40.0,93.0,Beetroot
7.02,25.18,68.74,942.0,447.03,117.0,56.0,85.0,Beetroot
6.82,16.09,66.24,369.0,679.92,97.0,42.0,117.0,Beetroot
6.85,22.39,68.63,694.0,473.91,116.0,46.0,97.0,Beetroot
7.27,22.4,57.41,336.0,428.25,107.0,54.0,107.0,Beetroot
6.71,24.9,49.74,525.0,509.11,86.0,60.0,103.0,Beetroot
6.09,18.32,52.47,1161.0,623.42,82.0,27.0,110.0,Beetroot
7.04,20.0,58.01,1076.0,691.65,112.0,36.0,114.0,Beetroot
6.9,19.11,47.7,1402.0,619.85,107.0,52.0,99.0,Beetroot
7.08,21.9,65.54,1032.0,707.94,120.0,28.0,118.0,Beetroot
6.94,24.52,48.53,746.0,456.57,83.0,37.0,84.0,Beetroot
6.85,23.27,48.82,1290.0,456.57,120.0,51.0,118.0,Beetroot
7.36,15.86,42.36,737.0,466.03,84.0,53.0,94.0,Beetroot
6.75,23.78,44.79,1104.0,716.7,92.0,37.0,116.0,Beetroot
6.61,15.82,63.3,1366.0,602.97,120.0,28.0,94.0,Beetroot
7.04,24.86,57.33,707.0,558.57,96.0,56.0,107.0,Beetroot
6.03,23.28,60.44,402.0,433.52,97.0,41.0,85.0,Beetroot
6.65,16.07,60.44,61.0,746.41,82.0,21.0,106.0,Beetroot
7.28,24.63,46.98,816.0,763.36,92.0,31.0,102.0,Beetroot
6.82,23.51,41.16,531.0,565.21,95.0,30.0,90.0,Beetroot
6.56,25.01,62.09,399.0,679.16,86.0,43.0,87.0,Beetroot
7.04,15.94,42.28,894.0,640.53,92.0,54.0,82.0,Beetroot
6.31,23.51,40.66,647.0,705.37,83.0,31.0,107.0,Beetroot
6.54,24.63,61.6,793.0,453.86,96.0,56.0,92.0,Beetroot
7.04,15.32,52.32,640.0,679.92,91.0,58.0,86.0,Beetroot
6.29,19.25,47.6,625.0,661.68,80.0,23.0,94.0,Beetroot
6.71,24.49,54.74,111.0,428.25,82.0,50.0,119.0,Beetroot
6.25,18.32,64.38,293.0,461.28,120.0,27.0,106.0,Beetroot
6.28,22.6,41.73,411.0,466.03,109.0,52.0,98.0,Beetroot
7.46,21.95,64.6,375.0,713.91,92.0,38.0,99.0,Beetroot
7.08,23.1,69.6,333.0,571.37,92.0,52.0,102.0,Beetroot
6.6,25.22,63.18,628.0,778.9,120.0,57.0,120.0,Beetroot
6.77,24.07,62.98,402.0,566.46,91.0,46.0,114.0,Beetroot
6.03,24.04,59.71,111.0,507.56,104.0,28.0,95.0,Beetroot
6.45,16.17,68.78,345.0,727.84,111.0,29.0,90.0,Beetroot
6.29,15.06,61.57,564.0,673.16,109.0,54.0,90.0,Beetroot
6.71,24.52,57.75,591.0,431.15,104.0,27.0,89.0,Beetroot
7.14,21.63,43.86,831.0,467.18,100.0,50.0,110.0,Beetroot
6.64,19.52,63.12,647.0,608.46,81.0,54.0,97.0,Beetroot
6.92,20.86,48.53,1366.0,560.93,88.0,57.0,114.0,Beetroot
6.52,22.23,63.21,437.0,605.64,116.0,41.0,92.0,Beetroot
7.44,22.4,64.38,487.0,537.74,100.0,45.0,102.0,Beetroot
6.84,19.1,66.0,421.0,619.22,120.0,59.0,80.0,Beetroot
7.47,19.77,50.95,882.0,545.63,81.0,42.0,106.0,Beetroot
6.9,18.65,65.54,1422.0,771.13,98.0,48.0,85.0,Beetroot
7.04,24.63,69.23,865.0,528.72,118.0,46.0,88.0,Beetroot
6.9,19.67,48.37,402.0,712.44,98.0,52.0,95.0,Beetroot
6.44,23.83,43.86,139.0,580.66,94.0,57.0,106.0,Beetroot
7.39,24.9,44.1,1230.0,619.22,84.0,46.0,90.0,Beetroot
6.99,20.63,66.0,737.0,586.13,86.0,39.0,93.0,Beetroot
6.73,19.1,51.73,1166.0,764.28,98.0,46.0,116.0,Beetroot
6.9,21.06,41.79,1259.0,563.2,93.0,34.0,85.0,Beetroot
6.17,20.28,60.44,1358.0,430.25,113.0,23.0,120.0,Beetroot
6.44,23.01,68.74,176.0,685.07,91.0,25.0,116.0,Beetroot
6.86,15.3,50.99,771.0,524.62,115.0,40.0,117.0,Beetroot
6.82,18.55,55.48,1282.0,539.01,86.0,58.0,99.0,Beetroot
7.47,18.84,51.21,287.0,717.73,106.0,53.0,96.0,Beetroot
7.12,20.75,41.79,911.0,595.42,101.0,42.0,85.0,Beetroot
6.7,22.78,52.04,754.0,565.21,120.0,22.0,106.0,Beetroot
6.7,25.16,56.18,554.0,764.47,95.0,21.0,86.0,Beetroot
6.9,18.84,48.34,111.0,761.24,81.0,32.0,99.0,Beetroot
6.73,23.1,69.23,959.0,446.27,108.0,30.0,94.0,Beetroot
6.29,24.9,52.04,770.0,539.01,112.0,50.0,118.0,Beetroot
6.9,19.67,59.71,955.0,507.56,91.0,51.0,111.0,Beetroot
7.27,23.51,68.87,737.0,761.24,100.0,27.0,89.0,Beetroot
6.61,25.29,62.96,1213.0,528.72,97.0,50.0,84.0,Beetroot
7.15,24.66,63.6,918.0,454.77,94.0,50.0,81.0,Beetroot
6.25,21.93,52.75,977.0,771.65,100.0,50.0,84.0,Beetroot
6.73,19.74,53.15,1163.0,575.0,100.0,20.0,107.0,Beetroot
7.15,18.84,42.36,485.0,447.69,84.0,50.0,94.0,Beetroot
6.9,15.45,59.85,897.0,604.54,83.0,30.0,98.0,Beetroot
6.07,24.93,63.34,522.0,586.13,111.0,60.0,90.0,Beetroot
6.13,15.15,50.5,246.0,778.9,94.0,24.0,91.0,Beetroot
6.29,25.5,67.92,1247.0,566.46,96.0,35.0,110.0,Beetroot
6.67,16.02,53.24,625.0,560.93,93.0,57.0,81.0,Beetroot
7.32,23.99,43.86,928.0,623.09,97.0,58.0,106.0,Beetroot
6.29,25.92,51.2,737.0,526.94,96.0,34.0,111.0,Beetroot
6.86,15.82,48.34,1129.0,430.13,118.0,55.0,100.0,Beetroot
7.26,18.65,61.46,905.0,605.64,90.0,34.0,90.0,Beetroot
7.31,22.1,52.04,1278.0,685.5,82.0,58.0,112.0,Beetroot
7.04,15.9,67.26,1015.0,778.96,84.0,42.0,80.0,Beetroot
7.01,16.59,54.43,468.0,467.21,92.0,38.0,102.0,Beetroot
7.24,15.56,52.75,628.0,700.01,118.0,23.0,106.0,Beetroot
6.4,18.44,67.28,1316.0,599.29,113.0,26.0,92.0,Beetroot
7.14,16.67,41.99,242.0,713.91,120.0,40.0,99.0,Beetroot
6.09,24.07,49.28,1389.0,618.48,100.0,60.0,84.0,Beetroot
6.83,21.83,62.18,1161.0,526.94,119.0,40.0,113.0,Beetroot
7.28,21.24,59.71,238.0,509.96,106.0,50.0,84.0,Beetroot
7.31,18.65,48.23,299.0,619.85,93.0,28.0,118.0,Beetroot
6.01,18.92,42.28,1410.0,729.22,116.0,22.0,88.0,Beetroot
6.32,16.67,47.6,573.0,691.65,120.0,46.0,98.0,Beetroot
6.17,24.49,42.35,1189.0,671.78,113.0,53.0,106.0,Beetroot
6.87,15.03,48.23,625.0,716.7,95.0,41.0,108.0,Beetroot
7.04,22.32,67.3,1433.0,610.63,111.0,42.0,109.0,Beetroot
7.27,21.92,48.72,1100.0,761.24,120.0,39.0,96.0,Beetroot
7.32,23.91,46.52,1072.0,632.47,107.0,37.0,81.0,Beetroot
6.08,21.19,67.28,148.0,586.13,87.0,59.0,115.0,Beetroot
6.67,24.49,65.54,111.0,433.38,97.0,49.0,114.0,Beetroot
6.09,16.59,52.96,329.0,731.57,114.0,46.0,106.0,Beetroot
7.46,15.23,56.23,1316.0,717.73,111.0,25.0,104.0,Beetroot
7.04,21.92,65.35,645.0,781.64,113.0,51.0,104.0,Beetroot
6.17,23.81,57.46,554.0,446.27,118.0,56.0,103.0,Beetroot
6.6,21.92,60.59,554.0,685.07,114.0,52.0,98.0,Beetroot
7.46,24.93,60.44,1189.0,442.97,120.0,41.0,103.0,Beetroot
7.45,21.06,64.6,401.0,407.13,88.0,50.0,108.0,Beetroot
6.05,18.38,55.68,133.0,595.42,98.0,38.0,95.0,Beetroot
6.66,20.44,62.86,513.0,761.24,95.0,42.0,98.0,Beetroot
6.99,21.49,42.41,1278.0,453.61,113.0,50.0,96.0,Beetroot
6.14,20.45,63.12,1027.0,507.56,119.0,30.0,100.0,Beetroot
7.1,17.36,59.61,1189.0,667.91,91.0,58.0,113.0,Beetroot
6.05,21.93,54.74,829.0,490.6,87.0,54.0,84.0,Beetroot
6.5,25.56,41.19,531.0,626.27,118.0,46.0,104.0,Beetroot
7.04,16.49,59.64,364.0,712.44,87.0,44.0,92.0,Beetroot
6.14,24.52,53.11,632.0,459.03,100.0,56.0,120.0,Beetroot
6.75,23.7,66.0,645.0,575.0,106.0,42.0,92.0,Beetroot
7.36,25.13,44.34,1002.0,740.48,119.0,40.0,94.0,Beetroot
6.16,24.86,65.17,1230.0,562.03,113.0,50.0,119.0,Beetroot
6.34,25.92,61.46,771.0,675.01,105.0,37.0,85.0,Beetroot
6.21,15.3,52.96,345.0,466.03,95.0,25.0,102.0,Beetroot
6.99,25.16,62.18,1291.0,466.54,106.0,46.0,118.0,Beetroot
6.28,21.61,48.37,1088.0,560.93,105.0,20.0,95.0,Beetroot
7.26,16.8,60.99,1217.0,454.77,97.0,30.0,107.0,Beetroot
6.27,18.44,58.11,111.0,560.93,113.0,36.0,81.0,Beetroot
6.1,23.7,41.99,522.0,700.01,109.0,40.0,111.0,Beetroot
7.46,18.66,57.46,401.0,650.35,102.0,29.0,94.0,Beetroot
6.34,19.67,61.6,111.0,466.03,87.0,45.0,102.0,Beetroot
6.92,19.68,66.47,621.0,605.64,99.0,59.0,96.0,Beetroot
6.94,22.57,68.95,1407.0,410.09,104.0,20.0,97.0,Beetroot
6.73,19.83,58.23,670.0,700.01,107.0,28.0,115.0,Beetroot
6.43,16.02,64.6,62.0,690.54,113.0,31.0,97.0,Beetroot
6.79,16.96,52.47,1316.0,467.91,93.0,41.0,97.0,Beetroot
7.04,21.89,58.4,301.0,446.27,106.0,20.0,113.0,Beetroot
6.71,25.22,66.01,628.0,743.2,83.0,53.0,118.0,Beetroot
6.38,16.8,66.62,880.0,533.18,96.0,20.0,104.0,Beetroot
7.28,16.49,47.98,1359.0,557.08,98.0,51.0,118.0,Beetroot
6.9,23.7,42.11,707.0,554.1,94.0,46.0,84.0,Beetroot
6.34,15.32,48.23,884.0,598.65,113.0,29.0,118.0,Beetroot
6.9,23.81,47.6,468.0,740.23,98.0,45.0,106.0,Beetroot
6.63,18.79,51.2,1230.0,743.2,108.0,48.0,100.0,Beetroot
6.21,25.31,48.82,1075.0,449.44,89.0,33.0,95.0,Beetroot
6.25,15.75,64.57,1402.0,646.2,85.0,39.0,118.0,Beetroot
6.05,15.75,47.99,619.0,524.62,118.0,34.0,106.0,Beetroot
7.08,20.46,64.23,694.0,466.54,100.0,30.0,113.0,Beetroot
6.64,23.77,42.11,1189.0,690.54,82.0,37.0,106.0,Beetroot
7.46,22.77,53.37,1291.0,509.11,83.0,57.0,89.0,Beetroot
6.9,23.35,40.91,149.0,478.82,91.0,31.0,87.0,Beetroot
7.1,20.63,63.18,632.0,730.94,114.0,21.0,100.0,Beetroot
6.77,19.25,47.7,1002.0,707.59,86.0,29.0,110.0,Beetroot
6.07,22.78,57.82,255.0,521.49,116.0,48.0,98.0,Beetroot
7.2,24.52,48.23,961.0,537.74,107.0,30.0,82.0,Beetroot
6.27,24.17,65.17,1361.0,798.44,108.0,27.0,104.0,Beetroot
7.46,22.6,53.99,1402.0,482.58,110.0,32.0,108.0,Beetroot
7.15,20.63,54.43,1130.0,482.58,109.0,30.0,94.0,Beetroot
7.04,15.56,47.98,1366.0,600.76,118.0,29.0,84.0,Beetroot
6.99,18.84,49.78,364.0,579.94,112.0,50.0,102.0,Beetroot
6.66,17.49,61.81,1262.0,785.34,109.0,30.0,94.0,Beetroot
6.45,23.46,64.38,1263.0,679.5,112.0,40.0,109.0,Beetroot
7.46,18.84,66.24,188.0,539.51,100.0,38.0,99.0,Beetroot
6.77,16.47,47.7,369.0,446.27,80.0,46.0,109.0,Beetroot
7.36,15.06,51.99,1361.0,578.74,87.0,58.0,96.0,Beetroot
7.44,23.51,40.91,955.0,569.46,115.0,39.0,105.0,Beetroot
7.39,17.93,63.6,485.0,690.54,84.0,30.0,98.0,Beetroot
6.45,22.75,61.46,444.0,752.88,83.0,20.0,82.0,Beetroot
6.65,22.84,51.99,1071.0,509.11,119.0,21.0,119.0,Beetroot
6.99,18.35,50.95,882.0,738.52,95.0,31.0,95.0,Beetroot
6.71,25.22,60.44,824.0,560.93,89.0,23.0,97.0,Beetroot
6.94,23.35,44.02,573.0,619.85,114.0,58.0,90.0,Beetroot
6.61,16.09,54.43,299.0,423.9,98.0,52.0,100.0,Beetroot
7.16,23.78,67.98,1326.0,446.27,104.0,39.0,99.0,Beetroot
6.1,17.83,68.78,641.0,454.77,92.0,23.0,84.0,Beetroot
7.37,17.89,61.57,1292.0,729.22,81.0,54.0,119.0,Beetroot
6.23,24.52,58.11,1088.0,533.18,93.0,54.0,97.0,Beetroot
6.58,25.13,64.93,1013.0,430.25,98.0,57.0,94.0,Beetroot
6.94,24.63,66.35,1366.0,533.97,83.0,28.0,108.0,Beetroot
7.26,16.27,52.47,1316.0,651.05,88.0,31.0,102.0,Beetroot
6.31,25.56,41.16,64.0,592.71,114.0,43.0,120.0,Beetroot
6.92,17.69,63.18,632.0,522.22,111.0,49.0,82.0,Beetroot
6.32,23.01,50.38,1357.0,495.51,81.0,23.0,100.0,Beetroot
6.16,21.92,68.34,1163.0,562.03,108.0,31.0,81.0,Beetroot
7.04,20.45,52.47,364.0,771.13,100.0,38.0,80.0,Beetroot
6.99,22.87,69.23,1278.0,477.14,111.0,55.0,119.0,Beetroot
6.99,25.18,63.12,62.0,719.27,87.0,33.0,96.0,Beetroot
7.03,15.56,64.61,1292.0,447.03,107.0,59.0,102.0,Beetroot
7.4,23.78,51.26,894.0,605.64,111.0,48.0,88.0,Beetroot
7.27,23.77,67.47,1032.0,453.61,81.0,23.0,108.0,Beetroot
6.81,23.7,64.6,1130.0,763.36,95.0,31.0,115.0,Beetroot
6.71,20.9,68.34,1002.0,693.73,98.0,28.0,97.0,Beetroot
7.39,15.32,61.81,148.0,595.42,86.0,30.0,107.0,Beetroot
7.44,23.51,53.24,522.0,545.63,108.0,31.0,106.0,Beetroot
6.99,15.94,59.02,1208.0,716.7,87.0,46.0,118.0,Beetroot
6.13,22.75,65.44,754.0,693.73,106.0,24.0,99.0,Beetroot
7.31,23.3,67.98,238.0,529.31,83.0,48.0,114.0,Beetroot
6.21,22.87,61.15,1448.0,673.16,81.0,50.0,110.0,Beetroot
6.14,19.1,44.02,148.0,447.69,81.0,45.0,109.0,Beetroot
6.67,18.79,53.24,149.0,467.21,106.0,27.0,98.0,Beetroot
7.27,16.17,57.75,1359.0,403.04,97.0,27.0,111.0,Beetroot
6.66,19.68,41.16,1146.0,731.57,105.0,40.0,120.0,Beetroot
6.3,19.56,43.34,1316.0,660.19,86.0,26.0,110.0,Beetroot
6.79,19.2,57.15,89.0,493.63,84.0,37.0,113.0,Beetroot
6.96,19.68,49.74,421.0,533.18,94.0,45.0,89.0,Beetroot
6.5,21.5,63.21,96.0,529.31,86.0,22.0,82.0,Beetroot
7.33,22.23,62.18,96.0,795.09,95.0,58.0,96.0,Beetroot
6.38,15.23,47.84,1287.0,522.22,113.0,45.0,94.0,Beetroot
6.67,20.63,48.72,726.0,690.54,113.0,43.0,87.0,Beetroot
7.04,20.9,64.23,1366.0,403.04,117.0,39.0,102.0,Beetroot
6.12,22.29,68.62,409.0,554.1,118.0,44.0,86.0,Beetroot
7.47,21.06,41.1,375.0,430.25,94.0,58.0,107.0,Beetroot
6.17,22.07,48.37,490.0,433.38,97.0,45.0,82.0,Beetroot
6.99,21.7,66.24,289.0,632.47,108.0,23.0,119.0,Beetroot
7.08,16.5,65.02,1213.0,493.63,99.0,56.0,95.0,Beetroot
7.42,20.49,42.28,1217.0,597.96,87.0,26.0,118.0,Beetroot
7.26,17.1,62.98,1361.0,660.19,83.0,31.0,114.0,Beetroot
6.86,20.02,60.6,1316.0,784.08,97.0,49.0,112.0,Beetroot
7.46,23.09,69.6,257.0,421.46,83.0,22.0,96.0,Beetroot
6.58,15.75,67.3,1402.0,685.07,92.0,59.0,112.0,Beetroot
6.03,25.56,60.59,1409.0,723.99,87.0,46.0,106.0,Beetroot
6.09,24.9,40.91,770.0,453.61,86.0,42.0,107.0,Beetroot
6.17,23.83,45.4,1433.0,596.78,98.0,21.0,111.0,Beetroot
6.94,24.66,59.48,255.0,667.91,85.0,50.0,83.0,Beetroot
7.2,25.92,63.12,625.0,785.34,95.0,40.0,98.0,Beetroot
6.07,19.26,69.26,1163.0,700.01,94.0,48.0,110.0,Beetroot
6.66,16.02,52.75,1163.0,563.2,95.0,31.0,99.0,Beetroot
7.24,17.69,50.99,770.0,734.38,120.0,59.0,106.0,Beetroot
7.11,15.86,68.72,1189.0,441.93,88.0,59.0,90.0,Beetroot
6.07,19.26,41.16,1407.0,456.57,95.0,39.0,93.0,Beetroot
7.21,21.89,47.6,333.0,410.09,86.0,23.0,106.0,Beetroot
6.04,21.24,64.57,955.0,598.65,119.0,39.0,104.0,Beetroot
6.19,24.04,50.95,61.0,431.15,115.0,29.0,120.0,Beetroot
7.37,23.51,64.72,1189.0,407.13,93.0,49.0,107.0,Beetroot
6.66,15.23,63.12,1366.0,554.1,83.0,59.0,109.0,Beetroot
7.15,20.9,59.36,1292.0,563.26,81.0,24.0,120.0,Beetroot
7.27,20.63,66.14,831.0,433.38,92.0,50.0,82.0,Beetroot
7.27,16.96,47.26,409.0,707.59,105.0,22.0,97.0,Beetroot
6.65,20.75,58.11,704.0,467.18,96.0,52.0,94.0,Beetroot
6.58,19.65,41.19,1343.0,453.86,96.0,31.0,111.0,Beetroot
6.05,19.74,65.85,781.0,781.64,114.0,50.0,91.0,Beetroot
7.04,20.63,56.23,1146.0,430.25,93.0,29.0,111.0,Beetroot
7.4,15.85,66.62,1342.0,406.44,89.0,35.0,97.0,Beetroot
6.21,22.07,50.99,625.0,679.5,91.0,24.0,97.0,Beetroot
7.36,23.46,69.6,111.0,453.86,105.0,48.0,118.0,Beetroot
6.45,16.17,53.15,1088.0,728.74,92.0,40.0,111.0,Beetroot
7.31,23.7,58.01,707.0,446.27,104.0,47.0,107.0,Beetroot
6.97,24.07,59.85,1357.0,690.54,87.0,20.0,110.0,Beetroot
7.08,19.86,51.19,1189.0,771.13,91.0,29.0,112.0,Beetroot
6.66,15.85,42.28,1361.0,623.09,114.0,20.0,98.0,Beetroot
6.19,18.66,61.57,1075.0,466.97,94.0,59.0,111.0,Beetroot
7.36,16.17,54.43,959.0,467.18,82.0,41.0,111.0,Beetroot
7.27,22.23,52.49,342.0,638.0,120.0,23.0,108.0,Beetroot
6.05,22.77,55.48,737.0,647.98,96.0,51.0,108.0,Beetroot
6.29,15.32,69.23,490.0,467.21,84.0,59.0,84.0,Beetroot
6.09,23.57,48.23,188.0,706.44,81.0,22.0,107.0,Beetroot
6.74,15.49,53.89,903.0,761.24,97.0,27.0,91.0,Beetroot
6.77,19.25,42.28,1213.0,468.54,118.0,38.0,108.0,Beetroot
6.1,23.78,53.24,421.0,406.44,89.0,37.0,115.0,Beetroot
7.42,21.24,68.87,598.0,566.54,82.0,30.0,97.0,Beetroot
7.16,16.77,61.15,1478.0,563.26,115.0,59.0,110.0,Beetroot
6.83,15.08,55.48,1245.0,609.35,83.0,28.0,100.0,Beetroot
7.44,22.62,62.98,851.0,706.44,93.0,28.0,110.0,Beetroot
6.07,22.77,56.18,1247.0,477.14,82.0,23.0,86.0,Beetroot
6.43,18.44,41.99,437.0,675.01,84.0,23.0,88.0,Beetroot
6.58,24.54,51.73,911.0,786.91,100.0,21.0,107.0,Beetroot
6.77,18.44,49.78,1242.0,423.9,119.0,56.0,96.0,Beetroot
6.92,23.83,46.98,1361.0,529.89,109.0,46.0,95.0,Beetroot
6.33,22.78,42.35,815.0,525.42,102.0,37.0,90.0,Beetroot
6.62,19.52,50.95,1263.0,407.13,114.0,51.0,116.0,Beetroot
7.28,18.79,42.34,1448.0,624.45,114.0,59.0,88.0,Beetroot
6.3,20.42,57.33,139.0,407.13,86.0,45.0,80.0,Beetroot
7.24,25.2,48.82,563.0,509.96,85.0,39.0,109.0,Beetroot
6.27,16.17,63.21,1217.0,410.52,99.0,57.0,101.0,Beetroot
6.71,15.82,63.3,559.0,406.44,95.0,48.0,96.0,Beetroot
6.91,21.93,68.62,1389.0,565.21,89.0,41.0,102.0,Beetroot
6.11,17.89,43.18,1361.0,449.44,81.0,34.0,116.0,Beetroot
6.77,24.07,44.1,1290.0,679.5,106.0,44.0,86.0,Beetroot
6.9,25.52,62.18,257.0,529.89,113.0,31.0,93.0,Beetroot
6.44,15.82,64.93,1316.0,478.64,82.0,46.0,111.0,Beetroot
7.0,21.75,42.28,621.0,403.04,92.0,50.0,109.0,Beetroot
6.9,23.42,68.74,1409.0,442.97,93.0,57.0,83.0,Beetroot
6.9,25.18,63.3,136.0,716.7,97.0,42.0,97.0,Beetroot
6.38,24.93,57.48,1245.0,736.94,95.0,28.0,96.0,Beetroot
6.28,27.84,58.48,1193.0,917.39,103.0,38.0,117.0,Bitter Melon
7.16,25.14,44.65,862.0,787.09,117.0,27.0,109.0,Bitter Melon
6.17,31.14,60.44,1431.0,859.59,119.0,29.0,110.0,Bitter Melon
6.66,34.05,42.46,679.0,554.19,92.0,37.0,106.0,Bitter Melon
6.82,35.54,52.49,1088.0,772.95,107.0,39.0,103.0,Bitter Melon
6.58,26.78,54.96,1220.0,834.54,82.0,25.0,95.0,Bitter Melon
7.15,28.52,51.12,1102.0,606.01,120.0,40.0,89.0,Bitter Melon
6.77,31.74,47.25,465.0,647.45,85.0,35.0,98.0,Bitter Melon
6.11,30.38,49.44,1221.0,613.68,95.0,35.0,84.0,Bitter Melon
7.23,32.06,51.81,1067.0,693.41,116.0,40.0,116.0,Bitter Melon
6.72,32.2,41.09,753.0,948.92,85.0,22.0,96.0,Bitter Melon
6.64,25.87,48.45,285.0,523.41,107.0,31.0,86.0,Bitter Melon
6.36,35.1,61.54,1120.0,727.4,81.0,30.0,104.0,Bitter Melon
6.84,28.52,45.36,432.0,884.31,119.0,40.0,89.0,Bitter Melon
6.04,29.7,51.81,232.0,844.6,93.0,38.0,96.0,Bitter Melon
6.06,30.4,52.35,1006.0,595.8,106.0,30.0,115.0,Bitter Melon
6.1,35.17,42.88,888.0,746.66,93.0,25.0,90.0,Bitter Melon
6.1,28.19,40.27,760.0,758.44,81.0,39.0,87.0,Bitter Melon
6.2,31.78,54.96,432.0,584.16,102.0,29.0,119.0,Bitter Melon
7.42,27.11,55.44,93.0,766.8,91.0,20.0,117.0,Bitter Melon
7.14,29.71,47.51,364.0,875.54,100.0,31.0,110.0,Bitter Melon
6.44,30.69,45.91,347.0,756.01,89.0,37.0,97.0,Bitter Melon
7.24,31.76,42.46,934.0,538.35,91.0,35.0,87.0,Bitter Melon
7.37,27.1,60.63,760.0,554.19,97.0,33.0,105.0,Bitter Melon
7.18,27.33,59.14,290.0,774.25,102.0,33.0,96.0,Bitter Melon
6.78,32.99,57.96,236.0,774.25,91.0,33.0,104.0,Bitter Melon
7.22,28.68,67.27,589.0,644.29,106.0,36.0,84.0,Bitter Melon
7.14,32.99,67.93,290.0,851.38,85.0,20.0,117.0,Bitter Melon
6.77,32.0,55.5,890.0,888.19,119.0,36.0,114.0,Bitter Melon
6.43,25.56,52.8,417.0,766.8,119.0,34.0,101.0,Bitter Melon
6.11,32.3,62.83,636.0,994.75,112.0,39.0,87.0,Bitter Melon
6.39,32.2,49.02,931.0,782.1,102.0,28.0,101.0,Bitter Melon
6.05,32.0,54.96,1073.0,818.37,80.0,26.0,119.0,Bitter Melon
7.14,30.95,44.65,1203.0,613.68,90.0,34.0,116.0,Bitter Melon
6.48,33.46,54.96,290.0,590.01,82.0,32.0,90.0,Bitter Melon
7.15,27.69,62.11,1089.0,643.33,89.0,33.0,98.0,Bitter Melon
6.64,30.48,59.62,765.0,672.95,111.0,27.0,87.0,Bitter Melon
6.98,29.7,46.36,277.0,643.33,97.0,21.0,98.0,Bitter Melon
6.64,30.19,44.33,325.0,653.87,91.0,32.0,87.0,Bitter Melon
6.51,30.09,65.88,1043.0,615.96,97.0,32.0,102.0,Bitter Melon
6.36,29.6,46.04,680.0,576.2,110.0,29.0,101.0,Bitter Melon
7.18,35.71,44.83,846.0,855.7,105.0,33.0,98.0,Bitter Melon
6.34,35.67,42.52,264.0,788.9,100.0,34.0,85.0,Bitter Melon
7.5,33.29,57.1,264.0,585.01,116.0,35.0,84.0,Bitter Melon
7.32,31.42,43.65,934.0,865.72,90.0,35.0,113.0,Bitter Melon
6.21,31.39,59.23,753.0,669.52,103.0,32.0,89.0,Bitter Melon
6.83,25.49,46.75,1135.0,599.8,99.0,33.0,87.0,Bitter Melon
6.36,28.73,41.17,144.0,663.93,84.0,29.0,88.0,Bitter Melon
6.71,32.69,67.27,1265.0,984.61,117.0,35.0,110.0,Bitter Melon
7.33,31.5,46.0,1067.0,891.1,100.0,39.0,87.0,Bitter Melon
6.05,31.47,42.52,573.0,689.29,82.0,30.0,100.0,Bitter Melon
6.08,26.56,63.38,683.0,638.6,83.0,26.0,120.0,Bitter Melon
7.42,35.17,42.27,349.0,732.65,81.0,27.0,117.0,Bitter Melon
6.1,29.38,57.96,1108.0,954.57,99.0,40.0,88.0,Bitter Melon
7.32,33.34,41.91,853.0,615.96,91.0,30.0,111.0,Bitter Melon
7.29,33.51,43.39,92.0,912.45,95.0,39.0,95.0,Bitter Melon
7.41,27.55,43.29,1189.0,564.8,89.0,29.0,98.0,Bitter Melon
6.98,27.11,54.87,1102.0,576.2,93.0,25.0,103.0,Bitter Melon
6.59,33.29,58.72,1089.0,508.3,119.0,38.0,93.0,Bitter Melon
6.98,31.41,57.97,362.0,729.82,101.0,40.0,98.0,Bitter Melon
6.1,31.14,67.54,447.0,508.3,108.0,20.0,112.0,Bitter Melon
6.44,26.82,58.48,888.0,780.19,88.0,20.0,88.0,Bitter Melon
6.1,25.22,58.48,989.0,755.22,98.0,40.0,107.0,Bitter Melon
6.72,31.76,69.27,1022.0,729.82,117.0,31.0,84.0,Bitter Melon
7.14,35.8,54.27,989.0,760.17,95.0,36.0,87.0,Bitter Melon
6.04,30.88,42.52,402.0,571.55,90.0,29.0,117.0,Bitter Melon
7.19,30.34,47.78,177.0,948.92,109.0,40.0,97.0,Bitter Melon
7.32,31.25,46.0,934.0,663.93,84.0,35.0,113.0,Bitter Melon
6.78,34.71,60.62,836.0,689.29,105.0,30.0,83.0,Bitter Melon
7.37,35.46,69.9,651.0,931.6,102.0,22.0,82.0,Bitter Melon
6.61,34.09,50.51,86.0,676.75,92.0,27.0,109.0,Bitter Melon
