ph,temperature,humidity,altitude,rainfall,N,P,K,label
4.18,29.76,76.13,3095.0,1227.25,133.0,36.0,56.0,Cranberries
4.5,28.78,70.0,2881.0,1088.21,76.0,20.0,138.0,Cranberries
4.13,29.05,67.9,2061.0,726.67,139.0,35.0,123.0,Cranberries
4.38,32.44,65.69,3603.0,504.92,52.0,22.0,22.0,Cranberries
4.31,21.76,83.65,1707.0,1236.26,54.0,34.0,31.0,Cranberries
4.93,22.43,84.91,3060.0,555.82,94.0,27.0,47.0,Cranberries
4.84,34.24,73.71,2953.0,503.38,88.0,27.0,129.0,Cranberries
4.09,34.79,76.28,2106.0,1448.28,46.0,40.0,144.0,Cranberries
4.75,32.0,61.55,3656.0,1006.67,150.0,35.0,93.0,Cranberries
4.95,34.71,62.6,2511.0,1199.02,120.0,21.0,78.0,Cranberries
5.46,20.29,60.69,3652.0,1100.63,106.0,36.0,52.0,Cranberries
4.38,24.09,73.97,2953.0,919.47,88.0,26.0,54.0,Cranberries
4.44,27.31,73.94,1684.0,1135.65,143.0,31.0,71.0,Cranberries
5.24,22.43,70.71,3571.0,696.26,75.0,35.0,139.0,Cranberries
5.33,28.31,69.43,3135.0,738.08,103.0,27.0,110.0,Cranberries
4.52,23.67,68.69,2003.0,959.9,80.0,37.0,104.0,Cranberries
5.2,27.77,63.46,1693.0,533.18,45.0,40.0,44.0,Cranberries
5.42,24.3,77.14,3415.0,1190.48,146.0,40.0,57.0,Cranberries
5.49,20.39,77.33,2615.0,878.0,128.0,38.0,38.0,Cranberries
4.52,31.43,60.69,3594.0,764.96,138.0,25.0,88.0,Cranberries
4.69,24.7,82.2,3931.0,1443.72,101.0,37.0,55.0,Cranberries
4.58,27.01,75.51,2009.0,1122.82,103.0,40.0,133.0,Cranberries
4.18,26.95,77.33,2807.0,1349.46,80.0,36.0,63.0,Cranberries
4.6,25.49,75.88,2805.0,1421.52,143.0,28.0,102.0,Cranberries
5.27,22.61,82.89,2377.0,525.86,85.0,35.0,114.0,Cranberries
4.31,26.36,78.4,1764.0,1320.72,124.0,30.0,73.0,Cranberries
4.21,21.53,64.39,2644.0,782.56,49.0,33.0,115.0,Cranberries
5.23,20.77,70.41,1866.0,929.8,126.0,40.0,57.0,Cranberries
4.58,28.3,81.63,1593.0,1443.72,124.0,29.0,115.0,Cranberries
4.35,32.32,66.44,2321.0,1053.24,56.0,27.0,48.0,Cranberries
5.21,21.7,61.62,1714.0,1115.01,91.0,38.0,78.0,Cranberries
4.09,29.58,60.05,2990.0,812.61,77.0,37.0,48.0,Cranberries
4.76,25.25,69.65,3010.0,757.96,134.0,23.0,52.0,Cranberries
5.06,20.39,65.76,2377.0,845.2,146.0,35.0,31.0,Cranberries
4.17,33.63,71.24,3359.0,1340.07,52.0,37.0,72.0,Cranberries
5.46,26.96,83.37,3594.0,1121.02,148.0,38.0,75.0,Cranberries
4.05,30.55,70.2,2176.0,525.86,51.0,37.0,73.0,Cranberries
4.79,33.63,81.99,3306.0,539.07,145.0,22.0,70.0,Cranberries
4.29,28.78,70.67,2953.0,1126.1,98.0,38.0,67.0,Cranberries
5.08,31.83,81.67,3547.0,522.79,145.0,35.0,145.0,Cranberries
4.98,20.13,81.48,2578.0,953.95,50.0,30.0,145.0,Cranberries
4.69,31.83,60.23,2880.0,505.92,94.0,26.0,61.0,Cranberries
4.58,23.62,81.63,2400.0,1346.77,72.0,39.0,47.0,Cranberries
4.88,26.65,74.58,3501.0,1101.28,62.0,38.0,145.0,Cranberries
4.71,25.49,84.98,1771.0,1338.26,117.0,29.0,24.0,Cranberries
5.16,33.59,64.97,3328.0,588.8,75.0,35.0,47.0,Cranberries
5.21,26.17,80.97,2686.0,1461.33,117.0,23.0,78.0,Cranberries
5.23,31.6,79.04,2824.0,1006.67,88.0,28.0,34.0,Cranberries
4.79,34.99,76.9,2215.0,1391.07,102.0,21.0,55.0,Cranberries
4.87,32.68,63.48,2686.0,1413.2,45.0,32.0,55.0,Cranberries
4.05,28.59,64.28,1586.0,1188.76,106.0,25.0,38.0,Cranberries
5.09,34.16,82.2,2789.0,963.62,46.0,27.0,102.0,Cranberries
4.99,33.59,71.25,1713.0,1013.76,70.0,20.0,47.0,Cranberries
4.65,34.79,76.9,2647.0,1166.9,47.0,35.0,45.0,Cranberries
5.44,23.22,78.74,2657.0,765.0,46.0,35.0,95.0,Cranberries
5.21,29.96,74.01,2889.0,1454.98,82.0,20.0,48.0,Cranberries
4.67,34.71,70.63,2644.0,505.92,72.0,31.0,131.0,Cranberries
4.56,31.36,60.69,2150.0,823.22,135.0,38.0,91.0,Cranberries
5.27,25.85,79.78,2657.0,539.07,46.0,27.0,70.0,Cranberries
7.4,17.91,47.78,1321.0,659.25,78.0,39.0,39.0,Currants
6.84,16.93,54.41,550.0,1008.21,107.0,35.0,41.0,Currants
5.98,23.93,45.8,116.0,1005.87,111.0,20.0,84.0,Currants
6.92,23.44,41.08,235.0,946.11,84.0,25.0,87.0,Currants
6.23,19.97,51.76,761.0,890.44,103.0,35.0,59.0,Currants
6.87,19.28,60.46,741.0,1029.53,63.0,20.0,116.0,Currants
7.23,23.79,57.92,429.0,1119.07,73.0,28.0,55.0,Currants
6.96,18.67,68.17,1300.0,763.18,107.0,33.0,62.0,Currants
6.24,14.54,45.1,468.0,1027.68,72.0,32.0,61.0,Currants
6.78,20.79,55.83,595.0,870.45,42.0,24.0,60.0,Currants
5.73,24.86,49.27,853.0,1079.23,91.0,35.0,33.0,Currants
7.04,22.28,44.01,559.0,649.76,100.0,29.0,54.0,Currants
6.87,20.28,58.32,767.0,738.1,71.0,37.0,33.0,Currants
5.89,22.17,63.59,1379.0,1020.99,118.0,30.0,104.0,Currants
6.23,24.54,41.33,471.0,847.42,115.0,25.0,93.0,Currants
7.3,16.56,52.61,1426.0,1142.41,83.0,21.0,120.0,Currants
7.45,14.08,69.51,1298.0,1196.78,80.0,24.0,91.0,Currants
7.4,21.77,43.83,1426.0,1167.12,78.0,27.0,99.0,Currants
6.2,16.48,54.85,569.0,636.54,46.0,34.0,64.0,Currants
6.84,18.49,53.12,871.0,923.23,92.0,24.0,81.0,Currants
5.74,18.35,58.76,1448.0,922.99,37.0,34.0,95.0,Currants
6.58,16.66,41.12,108.0,1139.0,38.0,35.0,41.0,Currants
7.19,17.3,44.26,583.0,841.34,81.0,28.0,94.0,Currants
7.06,19.65,54.75,922.0,1126.64,80.0,23.0,104.0,Currants
7.18,22.58,40.78,1385.0,870.45,88.0,25.0,36.0,Currants
6.1,22.26,54.78,1272.0,852.04,57.0,21.0,61.0,Currants
7.21,18.9,53.34,114.0,813.77,74.0,38.0,83.0,Currants
7.45,18.42,50.82,1272.0,1157.81,106.0,24.0,35.0,Currants
5.96,12.71,45.1,501.0,1155.05,43.0,38.0,64.0,Currants
7.09,16.22,52.81,1455.0,726.96,55.0,33.0,99.0,Currants
6.64,20.28,44.01,160.0,1150.22,93.0,33.0,86.0,Currants
7.23,23.59,61.36,1383.0,1162.04,36.0,27.0,79.0,Currants
5.84,15.13,54.19,392.0,1059.43,80.0,30.0,57.0,Currants
5.89,15.41,54.85,842.0,681.58,44.0,38.0,31.0,Currants
7.36,22.82,67.99,1460.0,931.84,76.0,31.0,89.0,Currants
5.78,17.3,60.93,1485.0,1132.99,96.0,40.0,63.0,Currants
6.6,17.89,60.93,556.0,1179.63,118.0,30.0,39.0,Currants
6.23,19.47,56.93,143.0,1117.79,75.0,31.0,69.0,Currants
6.28,15.13,40.12,610.0,1055.98,111.0,24.0,86.0,Currants
6.09,22.89,62.9,1107.0,636.54,80.0,21.0,75.0,Currants
6.04,20.08,49.89,1183.0,1006.28,50.0,36.0,56.0,Currants
6.68,13.95,61.01,116.0,1162.04,65.0,38.0,77.0,Currants
7.39,18.42,45.1,315.0,720.96,108.0,27.0,75.0,Currants
5.58,14.3,68.05,1278.0,958.18,37.0,36.0,104.0,Currants
7.31,19.52,42.93,446.0,789.42,55.0,29.0,115.0,Currants
6.85,20.44,65.76,583.0,712.99,33.0,21.0,120.0,Currants
6.57,14.14,57.92,1385.0,667.9,111.0,38.0,60.0,Currants
6.68,13.67,53.15,749.0,1000.73,50.0,22.0,110.0,Currants
7.38,20.44,42.93,341.0,1139.0,48.0,34.0,110.0,Currants
5.84,20.82,56.82,392.0,767.45,110.0,35.0,47.0,Currants
7.15,14.61,48.13,308.0,922.99,102.0,37.0,63.0,Currants
7.19,18.2,43.72,914.0,996.55,87.0,26.0,93.0,Currants
7.09,15.84,69.92,1385.0,1107.74,51.0,37.0,92.0,Currants
6.16,17.91,40.78,931.0,1158.45,57.0,38.0,115.0,Currants
6.28,24.7,54.78,878.0,870.45,77.0,40.0,116.0,Currants
6.83,24.88,69.02,123.0,927.72,51.0,31.0,81.0,Currants
6.63,17.67,57.62,1448.0,934.06,88.0,30.0,119.0,Currants
6.59,18.67,48.58,928.0,777.35,111.0,36.0,36.0,Currants
5.95,22.89,62.31,1272.0,1185.64,44.0,34.0,105.0,Currants
7.38,14.72,65.13,643.0,852.04,91.0,30.0,62.0,Currants
7.21,16.36,68.16,741.0,667.9,47.0,20.0,114.0,Currants
6.5,12.71,58.69,725.0,1068.99,78.0,27.0,37.0,Currants
6.16,22.73,47.22,156.0,1004.18,111.0,33.0,58.0,Currants
6.68,20.83,53.15,1321.0,1020.99,57.0,31.0,37.0,Currants
7.35,24.88,44.61,1340.0,652.36,37.0,24.0,54.0,Currants
5.78,14.05,44.12,274.0,1155.05,108.0,34.0,56.0,Currants
6.3,16.29,41.08,1340.0,740.13,96.0,23.0,93.0,Currants
6.16,21.9,61.39,1455.0,935.71,102.0,25.0,81.0,Currants
6.71,18.68,43.1,1146.0,845.44,55.0,36.0,116.0,Currants
6.59,19.41,68.84,931.0,1031.9,55.0,20.0,111.0,Currants
6.58,18.18,47.25,471.0,760.67,68.0,24.0,56.0,Currants
6.29,22.49,49.27,123.0,935.69,90.0,26.0,79.0,Currants
7.36,13.91,60.46,786.0,1058.52,87.0,36.0,47.0,Currants
6.41,14.54,49.89,915.0,900.12,36.0,21.0,89.0,Currants
7.45,12.16,48.58,308.0,662.06,95.0,27.0,99.0,Currants
6.08,24.46,57.62,1217.0,1055.98,52.0,35.0,39.0,Currants
6.13,22.92,54.58,108.0,1126.64,80.0,35.0,105.0,Currants
6.12,20.45,56.93,1297.0,1029.53,96.0,28.0,97.0,Currants
6.27,21.27,58.12,285.0,777.35,51.0,23.0,62.0,Currants
6.16,13.52,54.85,1373.0,820.75,90.0,20.0,96.0,Currants
6.54,16.97,50.82,1215.0,712.99,117.0,24.0,31.0,Currants
7.4,22.26,47.78,116.0,868.5,56.0,21.0,61.0,Currants
7.0,17.4,62.31,1070.0,823.36,42.0,27.0,82.0,Currants
7.17,15.46,66.01,1455.0,996.55,92.0,23.0,39.0,Currants
6.09,20.83,44.54,1426.0,786.98,55.0,24.0,111.0,Currants
7.09,17.3,41.76,806.0,1147.36,78.0,24.0,81.0,Currants
7.09,23.72,56.82,559.0,1038.09,63.0,26.0,81.0,Currants
6.93,22.58,56.82,1159.0,1070.25,90.0,27.0,35.0,Currants
6.55,21.27,66.01,391.0,1058.52,49.0,20.0,93.0,Currants
6.46,13.95,58.12,572.0,896.81,87.0,32.0,120.0,Currants
6.13,17.83,58.69,906.0,1174.44,72.0,23.0,113.0,Currants
6.46,20.34,56.36,391.0,701.38,108.0,34.0,86.0,Currants
7.18,16.22,59.04,391.0,1005.58,55.0,28.0,76.0,Currants
6.16,14.83,42.13,926.0,779.61,81.0,20.0,115.0,Currants
6.57,17.32,52.19,1200.0,646.41,102.0,36.0,52.0,Currants
7.35,12.71,57.92,1203.0,1125.05,110.0,29.0,105.0,Currants
7.04,23.06,43.77,308.0,858.83,108.0,27.0,85.0,Currants
6.16,13.01,69.51,786.0,610.69,63.0,30.0,84.0,Currants
5.55,13.86,44.54,1321.0,1004.18,102.0,36.0,89.0,Currants
5.95,14.02,61.2,639.0,1126.64,91.0,31.0,40.0,Currants
6.71,17.89,61.36,123.0,1059.67,117.0,24.0,100.0,Currants
5.55,22.72,65.76,310.0,620.92,88.0,20.0,82.0,Currants
7.06,18.2,57.47,446.0,606.61,33.0,35.0,42.0,Currants
6.63,17.11,52.08,1177.0,1126.64,52.0,26.0,54.0,Currants
6.91,14.08,53.1,315.0,686.22,34.0,25.0,50.0,Currants
5.78,15.13,55.83,964.0,1179.63,108.0,24.0,81.0,Currants
6.83,16.85,49.66,518.0,686.03,51.0,30.0,113.0,Currants
7.29,13.03,63.6,540.0,636.54,40.0,35.0,88.0,Currants
6.32,16.85,60.93,871.0,942.44,111.0,35.0,61.0,Currants
6.24,17.18,59.92,391.0,839.32,103.0,32.0,86.0,Currants
7.04,18.89,59.04,540.0,1051.96,84.0,27.0,112.0,Currants
7.04,24.4,52.72,920.0,987.68,91.0,27.0,84.0,Currants
7.34,23.22,46.79,1135.0,725.83,88.0,27.0,37.0,Currants
6.17,19.45,66.01,1332.0,804.7,36.0,31.0,98.0,Currants
6.0,14.14,51.79,707.0,1047.36,43.0,23.0,114.0,Currants
6.03,13.67,48.69,529.0,1067.44,37.0,38.0,56.0,Currants
6.03,22.21,45.06,643.0,945.67,93.0,21.0,86.0,Currants
6.38,23.76,44.12,415.0,852.04,91.0,31.0,40.0,Currants
5.96,24.62,52.41,1383.0,987.68,96.0,36.0,64.0,Currants
6.23,23.74,69.02,143.0,945.22,72.0,39.0,90.0,Currants
7.3,20.5,57.92,160.0,858.83,54.0,24.0,110.0,Currants
7.15,12.1,52.61,1163.0,1096.19,90.0,28.0,115.0,Currants
5.51,22.82,42.1,222.0,1096.19,79.0,26.0,70.0,Currants
5.91,19.67,40.76,315.0,1107.74,113.0,37.0,120.0,Currants
5.98,17.4,61.2,1099.0,652.36,40.0,36.0,42.0,Currants
5.98,14.28,61.39,1448.0,760.67,80.0,34.0,42.0,Currants
6.16,20.45,52.19,1135.0,738.1,111.0,24.0,38.0,Currants
6.15,21.9,49.66,384.0,1042.99,94.0,27.0,79.0,Currants
7.06,20.34,65.81,116.0,1005.87,97.0,28.0,81.0,Currants
7.12,17.32,42.13,1426.0,640.12,92.0,35.0,33.0,Currants
6.57,22.82,56.93,915.0,1068.99,37.0,36.0,52.0,Currants
6.55,17.4,47.25,332.0,659.73,96.0,30.0,63.0,Currants
5.74,23.93,69.0,1187.0,878.37,100.0,38.0,44.0,Currants
7.39,15.95,61.39,1163.0,1053.19,50.0,26.0,93.0,Currants
6.15,22.72,49.27,274.0,878.37,80.0,28.0,91.0,Currants
7.12,22.17,56.26,572.0,1015.66,79.0,32.0,68.0,Currants
6.29,12.23,51.98,1099.0,1147.36,37.0,33.0,58.0,Currants
5.96,19.41,67.4,447.0,723.64,56.0,23.0,111.0,Currants
6.89,19.45,51.97,1316.0,984.22,108.0,35.0,120.0,Currants
5.73,19.89,62.31,928.0,744.86,50.0,23.0,87.0,Currants
6.46,17.8,45.6,595.0,1126.64,76.0,23.0,75.0,Currants
7.34,12.69,54.58,211.0,640.12,107.0,32.0,120.0,Currants
6.54,18.03,52.47,114.0,946.11,96.0,33.0,86.0,Currants
5.61,20.45,64.94,439.0,783.74,88.0,28.0,40.0,Currants
6.21,24.7,40.47,1177.0,686.03,106.0,36.0,94.0,Currants
7.35,21.27,61.7,766.0,922.99,35.0,28.0,31.0,Currants
6.84,19.0,52.47,252.0,935.11,96.0,21.0,89.0,Currants
7.2,18.19,50.67,1217.0,1084.99,65.0,31.0,48.0,Currants
6.01,17.57,44.26,143.0,924.65,55.0,36.0,69.0,Currants
6.16,13.03,68.27,1008.0,1199.4,101.0,36.0,113.0,Currants
6.88,20.28,54.19,786.0,659.73,96.0,30.0,33.0,Currants
5.91,18.9,55.94,931.0,844.55,46.0,25.0,34.0,Currants
5.53,20.35,60.93,211.0,930.42,119.0,28.0,104.0,Currants
7.07,12.53,65.13,829.0,786.98,88.0,28.0,54.0,Currants
7.47,22.21,63.21,67.0,1128.25,76.0,20.0,110.0,Currants
7.39,16.16,64.73,429.0,712.99,108.0,32.0,51.0,Currants
7.21,13.49,40.01,1317.0,1055.98,88.0,20.0,115.0,Currants
6.23,13.91,54.41,318.0,878.37,92.0,39.0,31.0,Currants
6.24,14.42,55.59,776.0,676.48,60.0,24.0,51.0,Currants
7.35,20.08,67.88,261.0,1084.99,36.0,27.0,93.0,Currants
7.15,20.9,49.3,915.0,760.67,108.0,23.0,77.0,Currants
7.47,21.35,51.72,550.0,852.04,92.0,39.0,35.0,Currants
6.71,17.83,67.88,84.0,1059.67,114.0,38.0,56.0,Currants
6.23,24.88,58.08,1200.0,789.42,90.0,31.0,56.0,Currants
6.63,16.36,49.66,767.0,841.34,55.0,26.0,31.0,Currants
7.28,16.93,41.72,926.0,1027.18,57.0,28.0,91.0,Currants
6.86,22.72,54.58,1135.0,659.73,92.0,25.0,83.0,Currants
6.1,22.59,53.48,160.0,916.39,39.0,33.0,36.0,Currants
6.47,23.22,54.08,915.0,644.52,54.0,21.0,45.0,Currants
5.73,16.56,52.72,776.0,1116.24,42.0,29.0,59.0,Currants
6.63,19.89,67.22,643.0,1157.81,110.0,39.0,42.0,Currants
6.84,23.33,51.76,1008.0,927.72,40.0,23.0,31.0,Currants
7.31,24.54,42.13,114.0,712.99,35.0,39.0,84.0,Currants
5.94,17.57,41.72,1361.0,931.84,72.0,38.0,108.0,Currants
6.12,16.93,53.15,1135.0,995.48,80.0,31.0,79.0,Currants
5.83,18.68,67.99,766.0,1128.25,89.0,37.0,59.0,Currants
6.91,23.76,52.08,293.0,935.71,44.0,39.0,76.0,Currants
6.23,20.71,62.07,931.0,1119.07,36.0,33.0,96.0,Currants
6.01,16.27,57.04,1297.0,1125.67,65.0,28.0,120.0,Currants
6.27,23.72,65.29,1346.0,1067.44,99.0,35.0,31.0,Currants
6.47,20.08,66.01,643.0,1067.44,111.0,36.0,63.0,Currants
6.29,16.97,52.41,831.0,830.76,76.0,28.0,95.0,Currants
7.12,22.49,61.36,293.0,1015.66,92.0,39.0,88.0,Currants
7.12,23.69,57.47,468.0,1117.79,51.0,20.0,79.0,Currants
5.55,22.59,64.73,261.0,1000.82,56.0,22.0,61.0,Currants
7.37,14.72,50.1,1135.0,852.04,63.0,38.0,35.0,Currants
7.02,23.41,60.46,1426.0,923.23,83.0,26.0,104.0,Currants
7.35,17.4,56.26,1340.0,923.23,107.0,20.0,56.0,Currants
6.09,19.91,68.16,415.0,898.41,33.0,26.0,116.0,Currants
6.21,22.21,62.31,143.0,1107.74,110.0,34.0,120.0,Currants
6.71,15.84,48.39,1460.0,677.65,44.0,28.0,68.0,Currants
6.04,20.34,62.9,587.0,767.45,37.0,34.0,41.0,Currants
6.54,20.83,44.55,1448.0,708.34,88.0,36.0,98.0,Currants
5.95,18.2,58.32,1243.0,1096.19,73.0,29.0,104.0,Currants
6.63,13.52,45.95,1242.0,1147.36,78.0,39.0,56.0,Currants
5.96,23.93,51.72,599.0,945.67,92.0,22.0,99.0,Currants
6.19,19.0,54.41,315.0,677.65,55.0,21.0,66.0,Currants
5.55,12.54,53.15,1242.0,1117.79,38.0,39.0,120.0,Currants
5.74,20.83,45.06,338.0,898.41,115.0,36.0,41.0,Currants
6.28,17.91,67.04,930.0,743.3,89.0,34.0,93.0,Currants
7.05,23.69,53.15,915.0,1031.9,54.0,20.0,88.0,Currants
5.74,23.1,45.49,1112.0,1015.66,78.0,33.0,58.0,Currants
7.44,21.55,57.39,529.0,1079.23,88.0,32.0,42.0,Currants
5.74,22.92,48.69,931.0,1167.12,50.0,20.0,58.0,Currants
6.63,18.49,42.93,741.0,1059.67,40.0,21.0,104.0,Currants
7.06,24.62,56.93,1351.0,994.14,102.0,21.0,47.0,Currants
6.81,15.95,48.55,600.0,1008.21,88.0,28.0,111.0,Currants
6.3,22.11,68.34,610.0,1005.87,108.0,35.0,79.0,Currants
6.64,16.14,49.89,532.0,783.74,114.0,37.0,31.0,Currants
7.09,16.55,52.47,1089.0,617.94,77.0,20.0,70.0,Currants
6.08,18.89,45.1,285.0,1084.99,55.0,20.0,75.0,Currants
7.34,17.4,55.83,1099.0,927.72,110.0,25.0,56.0,Currants
7.12,22.58,44.12,220.0,723.64,60.0,38.0,31.0,Currants
7.35,14.42,57.9,1317.0,1055.98,92.0,40.0,87.0,Currants
7.28,14.09,42.1,1247.0,783.74,36.0,24.0,65.0,Currants
6.71,21.55,67.88,1135.0,1031.9,110.0,40.0,31.0,Currants
6.68,16.16,44.55,922.0,1193.89,74.0,26.0,82.0,Currants
7.3,23.76,43.34,1383.0,640.12,91.0,39.0,105.0,Currants
6.91,14.33,69.38,633.0,890.44,111.0,33.0,63.0,Currants
6.09,21.35,55.06,576.0,777.35,56.0,38.0,81.0,Currants
6.85,21.77,50.67,222.0,1196.78,97.0,39.0,98.0,Currants
5.63,12.04,55.91,1112.0,601.94,84.0,35.0,64.0,Currants
7.17,24.86,44.01,1373.0,847.42,76.0,24.0,89.0,Currants
7.39,17.74,42.1,222.0,1056.86,91.0,32.0,110.0,Currants
6.15,21.55,40.12,654.0,886.03,78.0,31.0,41.0,Currants
6.16,16.66,68.09,1121.0,659.73,57.0,24.0,92.0,Currants
7.15,17.11,65.81,599.0,826.63,91.0,22.0,39.0,Currants
6.64,13.41,59.04,518.0,1059.43,80.0,25.0,83.0,Currants
5.63,21.43,45.06,1183.0,1005.58,48.0,27.0,56.0,Currants
7.09,22.08,40.76,338.0,847.42,33.0,27.0,55.0,Currants
7.46,22.82,52.72,928.0,803.8,85.0,24.0,115.0,Currants
5.53,17.88,69.38,600.0,1065.13,108.0,25.0,61.0,Currants
6.83,24.01,43.77,1292.0,725.83,92.0,31.0,31.0,Currants
6.1,16.0,41.08,1292.0,635.91,62.0,27.0,51.0,Currants
6.74,22.58,51.98,930.0,844.55,84.0,27.0,93.0,Currants
6.91,20.9,61.28,931.0,813.77,39.0,25.0,119.0,Currants
7.28,18.89,54.19,1485.0,1014.92,80.0,30.0,70.0,Currants
5.84,12.1,63.56,926.0,1027.68,84.0,27.0,75.0,Currants
5.78,23.41,41.93,1187.0,1105.85,40.0,36.0,88.0,Currants
6.68,22.45,51.97,853.0,1027.68,72.0,39.0,52.0,Currants
6.26,18.68,55.94,698.0,606.15,80.0,24.0,83.0,Currants
6.21,20.02,43.3,1103.0,725.53,92.0,27.0,35.0,Currants
7.15,13.6,53.15,556.0,808.21,81.0,29.0,48.0,Currants
7.47,13.41,42.1,1242.0,1087.47,78.0,24.0,105.0,Currants
7.32,23.07,55.83,1385.0,696.04,108.0,28.0,33.0,Currants
7.34,24.22,69.51,1073.0,1070.25,88.0,33.0,44.0,Currants
5.7,23.33,69.0,786.0,839.32,55.0,20.0,91.0,Currants
7.34,18.9,51.98,1124.0,818.59,51.0,31.0,61.0,Currants
7.35,15.72,59.92,235.0,987.68,107.0,24.0,116.0,Currants
7.05,16.48,55.5,1346.0,1021.44,74.0,37.0,31.0,Currants
5.84,17.67,50.1,559.0,996.55,37.0,39.0,50.0,Currants
6.87,24.38,54.75,786.0,1098.14,80.0,32.0,104.0,Currants
5.73,15.41,43.72,749.0,780.9,107.0,37.0,120.0,Currants
6.09,14.14,61.39,439.0,1150.22,117.0,35.0,101.0,Currants
6.32,12.54,50.1,595.0,871.28,86.0,24.0,65.0,Currants
5.83,24.22,63.56,1089.0,629.02,88.0,27.0,79.0,Currants
6.64,16.92,43.26,308.0,820.75,40.0,28.0,84.0,Currants
6.2,19.52,45.06,610.0,722.45,113.0,21.0,36.0,Currants
6.96,15.46,53.15,1432.0,1000.82,63.0,25.0,56.0,Currants
6.6,22.26,42.1,1146.0,861.46,31.0,26.0,61.0,Currants
6.12,20.08,59.04,707.0,935.69,88.0,40.0,50.0,Currants
7.15,22.49,45.06,639.0,720.96,36.0,33.0,56.0,Currants
7.39,20.77,62.85,279.0,808.21,43.0,39.0,104.0,Currants
6.91,20.02,61.01,1383.0,1008.21,88.0,20.0,39.0,Currants
6.27,24.38,69.92,429.0,1158.45,50.0,22.0,40.0,Currants
6.31,18.89,62.31,1159.0,1105.85,115.0,31.0,89.0,Currants
6.55,18.42,49.89,423.0,1125.05,78.0,35.0,48.0,Currants
5.61,16.97,46.76,1163.0,789.42,92.0,26.0,79.0,Currants
6.1,14.02,50.5,587.0,927.72,50.0,37.0,48.0,Currants
6.72,17.8,57.47,1373.0,1059.67,113.0,30.0,56.0,Currants
7.33,15.8,41.12,1242.0,1139.0,62.0,25.0,35.0,Currants
6.26,21.55,57.72,1278.0,1047.36,55.0,23.0,120.0,Currants
5.83,22.55,63.21,1303.0,927.72,57.0,25.0,35.0,Currants
7.29,22.55,53.34,285.0,1141.7,80.0,29.0,78.0,Currants
6.64,14.99,50.91,1448.0,852.04,52.0,40.0,56.0,Currants
5.84,19.26,65.29,312.0,726.96,117.0,26.0,34.0,Currants
6.57,16.56,41.93,915.0,1070.25,54.0,21.0,120.0,Currants
6.54,17.3,49.66,1480.0,1125.67,84.0,33.0,87.0,Currants
6.78,12.69,54.78,1316.0,1000.73,111.0,33.0,33.0,Currants
6.93,12.16,48.9,851.0,1172.6,33.0,38.0,60.0,Currants
6.1,12.71,58.36,252.0,1179.63,80.0,34.0,88.0,Currants
6.1,13.41,67.22,220.0,780.9,101.0,27.0,105.0,Currants
7.0,18.19,44.55,1247.0,760.67,88.0,33.0,115.0,Currants
6.67,23.93,44.12,471.0,686.22,93.0,30.0,93.0,Currants
5.84,16.98,42.1,1217.0,761.91,94.0,20.0,105.0,Currants
6.0,16.66,44.55,610.0,663.15,114.0,22.0,52.0,Currants
6.55,23.44,69.2,220.0,1193.89,111.0,30.0,75.0,Currants
6.29,14.16,54.78,761.0,617.94,107.0,35.0,31.0,Currants
6.16,23.59,55.83,252.0,845.44,50.0,25.0,81.0,Currants
7.33,13.91,44.65,1346.0,662.06,57.0,37.0,56.0,Currants
7.39,19.09,43.3,1390.0,686.22,89.0,27.0,49.0,Currants
5.94,21.77,67.6,1210.0,1020.99,90.0,27.0,42.0,Currants
6.04,14.1,41.33,334.0,1079.47,88.0,26.0,87.0,Currants
6.38,21.35,59.92,1351.0,777.35,99.0,24.0,96.0,Currants
5.91,18.35,69.36,1399.0,1059.43,50.0,27.0,98.0,Currants
6.73,20.71,45.49,274.0,635.91,33.0,29.0,73.0,Currants
6.46,12.53,67.13,724.0,830.76,108.0,29.0,104.0,Currants
5.7,13.86,49.66,1146.0,1199.4,117.0,29.0,54.0,Currants
6.64,16.85,49.56,529.0,1031.9,85.0,28.0,54.0,Currants
6.84,20.9,48.13,1247.0,1132.99,92.0,31.0,39.0,Currants
5.84,17.1,59.04,973.0,878.37,45.0,39.0,86.0,Currants
6.23,15.13,58.62,637.0,649.76,96.0,31.0,118.0,Currants
6.13,17.83,41.33,725.0,935.69,72.0,20.0,90.0,Currants
6.16,14.33,56.36,1346.0,677.65,79.0,35.0,79.0,Currants
5.94,18.4,50.82,1299.0,985.12,49.0,25.0,69.0,Currants
7.04,24.22,65.76,1480.0,1128.25,55.0,38.0,55.0,Currants
6.32,20.34,52.08,1146.0,803.8,83.0,33.0,113.0,Currants
5.96,12.56,53.34,88.0,942.44,108.0,27.0,56.0,Currants
6.01,13.6,64.67,1351.0,766.74,118.0,31.0,57.0,Currants
6.21,14.42,54.41,1293.0,640.29,56.0,38.0,111.0,Currants
6.83,24.54,65.04,569.0,722.45,42.0,39.0,55.0,Currants
6.03,22.17,52.41,649.0,935.11,33.0,29.0,88.0,Currants
6.55,24.88,58.32,341.0,823.19,111.0,28.0,88.0,Currants
7.38,18.9,65.13,261.0,946.07,73.0,39.0,110.0,Currants
6.92,12.04,64.94,333.0,1004.18,92.0,32.0,92.0,Currants
7.39,17.1,41.76,429.0,604.2,37.0,29.0,51.0,Currants
